Company,TypeName,Inches,Ram,Gpu,OpSys,Weight,Price,HDD,SSD,Touchscreen,IPS,X_res,Y_res,ppi,Cpu brand
Dell,Notebook,15.6,12,Intel HD Graphics 620,Windows,2.25,10.450993742936223,1,0,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Notebook,15.6,6,AMD Radeon 520,Windows,2.1,10.452533389121816,1,128,0,0,1920,1080,141.21199808219862,AMD Processor
Acer,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.4,10.301710499387234,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Notebook,13.3,8,Intel HD Graphics 620,Windows,1.44,10.842494310694015,0,256,0,1,1920,1080,165.6321180513006,Intel Core i5
Lenovo,Notebook,15.6,4,Intel HD Graphics 620,Windows,1.85,10.633572072102883,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Workstation,15.6,16,Nvidia Quadro M2200,Windows,2.6,11.766670536842161,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,2 in 1 Convertible,13.3,8,Intel UHD Graphics 620,Windows,1.55,10.46628456073464,1,0,1,0,1920,1080,165.6321180513006,Intel Core i5
MSI,Gaming,15.6,16,Nvidia GeForce GTX 1060,Windows,1.8,11.6226216177553,1,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Acer,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.4,9.993667504286536,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
Dell,Notebook,15.6,8,Nvidia GeForce 940MX,Windows,2.0,11.071454247329665,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,15.6,8,Intel HD Graphics 520,Windows,2.0,10.475348066887987,0,256,0,0,1366,768,100.45466986113651,Intel Core i3
Toshiba,Notebook,14.0,8,Intel HD Graphics 620,Windows,1.25,11.311846686253432,0,256,1,1,1920,1080,157.3505121487356,Intel Core i5
Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 620,Windows,1.7,10.882315804880687,0,256,1,0,1920,1080,157.3505121487356,Intel Core i5
Lenovo,Workstation,15.6,16,Nvidia Quadro M520M,Windows,2.5,12.076935697460716,0,1,0,1,3840,2160,282.42399616439724,Intel Core i7
Acer,Notebook,14.0,2,Intel HD Graphics 400,Others/No OS/Linux,1.68,9.77465368069266,0,32,0,0,1366,768,111.93520355955211,Other Intel Processor
Samsung,Ultrabook,13.3,16,Intel HD Graphics 620,Windows,0.81,11.383485348791732,0,256,0,0,1920,1080,165.6321180513006,Intel Core i7
HP,Notebook,15.6,8,Intel HD Graphics 520,Windows,1.86,10.265276597141131,0,256,0,0,1920,1080,141.21199808219862,Intel Core i3
Dell,Notebook,14.0,8,Intel HD Graphics 620,Windows,1.6,11.002618186839925,0,256,0,0,1366,768,111.93520355955211,Intel Core i5
HP,Workstation,17.3,16,Nvidia Quadro M2000M,Windows,3.0,12.362417715920367,0,256,0,1,1920,1080,127.33567457123111,Other Intel Processor
Lenovo,Netbook,11.6,4,Intel HD Graphics 400,Windows,1.4,10.138875830266775,0,128,1,0,1366,768,135.0942111925629,Other Intel Processor
HP,Notebook,15.6,8,Intel HD Graphics 520,Windows,1.84,11.525170191386666,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Asus,Notebook,15.6,4,Nvidia GeForce GTX 950M,Others/No OS/Linux,2.45,10.336863503805128,1,0,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Ultrabook,14.0,4,Intel HD Graphics 520,Windows,1.7,10.974983493740094,0,180,0,0,1920,1080,157.3505121487356,Intel Core i5
Asus,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.37,10.720679721736714,0,256,0,0,1366,768,100.45466986113651,Intel Core i7
Lenovo,2 in 1 Convertible,13.3,8,Intel HD Graphics 540,Windows,1.3,11.064804181259648,0,256,1,1,3200,1800,276.053530085501,Intel Core i5
HP,Notebook,15.6,8,Nvidia GeForce GTX 1050,Windows,2.2,10.977716980635755,1,128,0,1,1920,1080,141.21199808219862,Intel Core i5
HP,Workstation,15.6,8,Nvidia Quadro M1000M,Windows,2.59,11.328642946747566,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Gaming,15.6,16,Nvidia GeForce GTX 1070,Windows,4.42,11.937276356672394,1,256,0,1,3840,2160,282.42399616439724,Intel Core i7
Acer,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.1,10.370822624347584,0,256,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.5,10.930199891113121,1,128,0,1,1920,1080,141.21199808219862,Intel Core i7
Dell,Ultrabook,12.5,16,Intel HD Graphics 620,Windows,1.18,11.503355013953577,0,256,0,0,1920,1080,176.23257360658386,Intel Core i7
Google,Ultrabook,12.3,8,Intel HD Graphics 615,Others/No OS/Linux,1.1,11.32736089528991,0,256,1,0,2400,1600,234.50740003017813,Intel Core i5
Asus,Ultrabook,13.3,8,Intel HD Graphics 620,Windows,1.2,11.004648590381796,0,256,0,1,3200,1800,276.053530085501,Intel Core i5
Dell,Notebook,13.3,4,Intel HD Graphics 520,Windows,1.65,10.71962021254348,500,0,0,0,1366,768,117.82653006268643,Intel Core i3
Acer,Notebook,13.3,4,Intel HD Graphics 520,Windows,1.6,10.460196261867386,0,128,0,0,1366,768,117.82653006268643,Intel Core i5
Asus,Notebook,17.3,4,Nvidia GeForce 920MX,Windows,2.8,10.12901686366082,1,0,0,0,1366,768,90.58340172449303,Other Intel Processor
Dell,Gaming,15.6,16,Nvidia GeForce GTX 960M,Windows,2.72,10.977716980635755,1,128,1,1,3840,2160,282.42399616439724,Intel Core i7
Samsung,Ultrabook,13.3,8,Intel HD Graphics 620,Windows,1.31,11.352694739066088,0,256,1,0,1920,1080,165.6321180513006,Intel Core i7
Acer,Notebook,15.6,4,Intel HD Graphics 505,Others/No OS/Linux,2.1,9.672654512737537,1,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Dell,Notebook,15.6,16,AMD Radeon R7 M445,Windows,2.3,11.049906436113686,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Samsung,2 in 1 Convertible,15.0,16,AMD Radeon 540,Windows,1.71,11.470547260182666,0,256,1,0,1920,1080,146.86047800548656,Intel Core i7
Toshiba,Notebook,14.0,4,Intel HD Graphics 520,Windows,1.75,10.90311893251045,0,128,0,1,1366,768,111.93520355955211,Intel Core i5
Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.62,10.977716980635755,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Ultrabook,12.5,4,Intel HD Graphics 520,Windows,1.26,11.10164829953126,0,256,0,0,1366,768,125.36742798669837,Intel Core i5
Asus,2 in 1 Convertible,15.6,12,Nvidia GeForce 940MX,Windows,2.3,10.70777173269934,2,0,1,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,15.6,16,Nvidia Quadro M2000M,Windows,2.5,11.74620626036131,0,512,0,0,3840,2160,282.42399616439724,Intel Core i7
Acer,Notebook,14.0,4,Intel HD Graphics 620,Windows,1.8,10.430759589572256,0,128,0,1,1920,1080,157.3505121487356,Intel Core i3
Razer,Gaming,14.0,16,Nvidia GeForce GTX 1060,Windows,1.95,11.947682155153789,0,512,0,0,1920,1080,157.3505121487356,Intel Core i7
Asus,Notebook,15.6,8,Intel HD Graphics 505,Windows,2.0,10.341859637894759,0,128,0,0,1920,1080,141.21199808219862,Other Intel Processor
Dell,Gaming,17.3,32,Nvidia GeForce GTX 1070M,Windows,4.42,12.161134189998078,1,1,0,1,1920,1080,127.33567457123111,Intel Core i7
Asus,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows,4.3,11.737731633370338,1,256,0,1,1920,1080,127.33567457123111,Intel Core i7
Toshiba,Ultrabook,14.0,16,Nvidia GeForce 930M,Windows,1.47,11.45090026279887,0,512,0,1,1920,1080,157.3505121487356,Intel Core i7
Lenovo,Notebook,15.6,8,Intel HD Graphics 405,Others/No OS/Linux,2.2,9.771618776997505,1,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Lenovo,Ultrabook,14.0,16,Intel HD Graphics 620,Windows,1.7,11.715790550995315,0,512,0,0,1920,1080,157.3505121487356,Intel Core i7
MSI,Gaming,14.0,16,Nvidia GeForce GTX 1060,Windows,1.6,11.520422094890591,1,256,0,1,1920,1080,157.3505121487356,Intel Core i7
MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.2,10.968576149165093,1,128,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Gaming,15.6,4,Nvidia GeForce GTX 1050,Windows,2.4,10.882315804880687,1,0,0,1,1920,1080,141.21199808219862,Intel Core i7
Acer,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows,4.2,11.715790550995315,1,256,0,1,1920,1080,127.33567457123111,Intel Core i7
Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.62,10.868202667404223,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Asus,Gaming,15.6,8,Nvidia GeForce GTX1060,Windows,2.24,11.175239371923306,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
Vero,Notebook,14.0,4,Intel HD Graphics 500,Windows,1.22,9.288274273063903,0,32,0,0,1920,1080,157.3505121487356,Other Intel Processor
Lenovo,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.37,11.561349847964168,0,512,1,1,1920,1080,165.6321180513006,Intel Core i7
Lenovo,2 in 1 Convertible,15.6,8,AMD Radeon R7 M460,Windows,2.08,10.841452101115571,0,256,1,0,1920,1080,141.21199808219862,Intel Core i5
Apple,Ultrabook,12.0,8,Intel HD Graphics 5300,macOS,0.92,11.036037392231934,0,512,0,1,2304,1440,226.41554716935852,Other Intel Processor
Lenovo,2 in 1 Convertible,14.0,8,Intel HD Graphics 620,Windows,1.42,11.72918457279188,0,256,1,1,2560,1440,209.8006828649808,Intel Core i5
Asus,Notebook,14.0,4,Intel HD Graphics 500,Windows,1.63,9.67600459962282,0,32,0,0,1366,768,111.93520355955211,Other Intel Processor
Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows,1.95,10.672595273898619,0,128,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,2 in 1 Convertible,13.9,8,Intel HD Graphics 620,Windows,1.38,11.18267988243989,0,256,1,1,1920,1080,158.48253022174808,Intel Core i7
Dell,Notebook,15.6,8,AMD Radeon R5 M420X,Windows,2.0,10.580858947180335,0,256,0,0,1920,1080,141.21199808219862,Intel Core i3
HP,Workstation,15.6,8,Nvidia Quadro M2200,Windows,3.14,11.608398104304563,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Asus,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.37,10.977716980635755,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,Ultrabook,13.3,8,Intel HD Graphics 620,Windows,1.29,11.288114524334732,0,256,0,0,1920,1080,165.6321180513006,Intel Core i5
Dell,Notebook,15.6,8,Nvidia GeForce GTX 1050,Windows,2.06,11.442360501250736,0,256,1,0,3840,2160,282.42399616439724,Intel Core i5
Dell,Netbook,11.6,4,Intel HD Graphics 505,Windows,1.63,10.587602061065226,0,128,0,0,1366,768,135.0942111925629,Other Intel Processor
HP,Netbook,12.5,8,Intel HD Graphics 620,Windows,1.26,11.211900368986477,0,256,0,0,1366,768,125.36742798669837,Intel Core i5
Toshiba,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.1,10.634854945915771,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Notebook,15.6,8,AMD Radeon R7 Graphics,Windows,2.04,10.419692282932575,2,0,0,0,1366,768,100.45466986113651,AMD Processor
Dell,Gaming,15.6,16,Nvidia GeForce GTX 1050 Ti,Windows,2.62,11.401514683309674,0,512,0,0,3840,2160,282.42399616439724,Intel Core i7
Lenovo,Notebook,15.6,4,Nvidia GeForce 920M,Windows,2.4,10.38737929394203,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Gaming,17.3,12,AMD Radeon RX 580,Windows,3.74,11.442360501250736,1,0,0,1,1920,1080,127.33567457123111,Intel Core i7
MSI,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows,2.9,11.765015592318807,1,512,0,0,1920,1080,127.33567457123111,Intel Core i7
Samsung,Ultrabook,13.3,8,Intel HD Graphics 620,Windows,0.81,11.288114524334732,0,256,0,0,1920,1080,165.6321180513006,Intel Core i5
Dell,Notebook,15.6,8,Nvidia GeForce GT 940MX,Windows,1.98,10.843535435202426,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,15.6,8,AMD Radeon R5 M420,Windows,2.18,10.647353436437802,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows,1.32,11.503355013953577,0,256,0,0,1920,1080,157.3505121487356,Intel Core i7
Razer,Ultrabook,12.5,16,Intel HD Graphics 620,Windows,1.29,11.470547260182666,0,512,1,1,3840,2160,352.4651472131677,Intel Core i7
HP,Netbook,11.6,4,Intel HD Graphics 400,Others/No OS/Linux,1.23,9.928804360519917,0,16,0,0,1366,768,135.0942111925629,Other Intel Processor
Dell,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows,4.36,11.801613023751163,1,128,0,1,1920,1080,127.33567457123111,Intel Core i7
Dell,Notebook,14.0,4,Intel HD Graphics 520,Windows,1.76,10.602278775481158,500,0,0,0,1366,768,111.93520355955211,Intel Core i5
Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.1,10.169762314876662,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
Toshiba,Ultrabook,14.0,4,Intel HD Graphics 620,Windows,1.25,10.969494001455322,0,128,0,0,1366,768,111.93520355955211,Intel Core i5
Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows,1.13,11.799206957067087,0,512,0,1,1920,1080,157.3505121487356,Intel Core i7
MSI,Gaming,15.6,8,Nvidia GeForce GTX 1050,Windows,2.4,11.064804181259648,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows,1.13,11.511924964636645,0,256,0,1,1920,1080,157.3505121487356,Intel Core i5
Toshiba,Notebook,14.0,4,Intel HD Graphics 510,Windows,1.75,10.188167121983652,0,128,0,0,1366,768,111.93520355955211,Other Intel Processor
Asus,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.1,11.189329334350775,0,256,1,0,1920,1080,165.6321180513006,Intel Core i5
Dell,Notebook,14.0,4,Intel HD Graphics 520,Windows,1.76,10.34717287346399,500,0,0,0,1366,768,111.93520355955211,Intel Core i3
Acer,Netbook,11.6,4,Intel HD Graphics 400,Others/No OS/Linux,1.35,9.84767881570755,0,32,0,1,1366,768,135.0942111925629,Other Intel Processor
Acer,Notebook,14.0,8,Intel HD Graphics 620,Windows,1.5,10.403666298916729,0,128,0,1,1920,1080,157.3505121487356,Intel Core i3
Razer,Gaming,17.3,32,Nvidia GeForce GTX 1080,Windows,3.49,12.587882562739948,0,512,1,0,3840,2160,254.67134914246222,Intel Core i7
Lenovo,Ultrabook,14.0,16,Intel HD Graphics 520,Windows,1.1,11.624777346052767,0,512,0,1,2560,1440,209.8006828649808,Intel Core i7
Asus,Notebook,15.6,4,Nvidia GeForce 920,Others/No OS/Linux,2.1,10.227464909398023,1,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Lenovo,Notebook,14.0,8,Intel HD Graphics 520,Windows,1.7,11.053902605789805,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
Lenovo,Notebook,14.0,8,Intel HD Graphics 620,Windows,1.32,11.38409159312676,0,256,0,1,1920,1080,157.3505121487356,Intel Core i5
Dell,Gaming,15.6,16,Nvidia GeForce GTX 1070,Windows,3.21,11.903833710189657,1,256,0,0,1920,1080,141.21199808219862,Intel Core i7
Asus,Gaming,17.3,16,Nvidia GeForce GTX 1070,Windows,2.9,11.766670536842161,1,256,0,0,1920,1080,127.33567457123111,Intel Core i7
Toshiba,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.0,10.481345086360362,500,0,0,0,1366,768,100.45466986113651,Intel Core i3
Lenovo,Notebook,14.0,4,Intel HD Graphics 400,Others/No OS/Linux,1.5,9.759386208561871,0,16,0,0,1366,768,111.93520355955211,Other Intel Processor
Asus,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.3,10.3556835631319,128,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Asus,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows,2.73,11.470547260182666,1,512,0,0,1920,1080,127.33567457123111,Intel Core i7
Dell,Gaming,17.3,32,Nvidia GeForce GTX 1070,Windows,4.42,12.005934792082499,1,512,0,1,1920,1080,127.33567457123111,Intel Core i7
HP,Notebook,17.3,8,Nvidia GeForce 930MX,Windows,2.63,10.78900562574303,1,0,0,0,1600,900,106.11306214269258,Intel Core i5
Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.18,10.546429982871398,0,128,0,0,1366,768,100.45466986113651,Intel Core i5
HP,Ultrabook,14.0,8,Intel HD Graphics 520,Windows,1.54,11.509254736080766,0,512,0,0,1920,1080,157.3505121487356,Intel Core i7
Dell,Notebook,15.6,4,AMD Radeon R5 M420,Windows,2.18,10.580858947180335,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,2 in 1 Convertible,11.6,4,Intel HD Graphics 500,Others/No OS/Linux,1.4,10.397183294038651,0,32,1,0,1366,768,135.0942111925629,Other Intel Processor
Asus,Ultrabook,13.3,8,Nvidia GeForce 940M,Windows,1.45,10.908984051962848,0,512,0,1,1920,1080,165.6321180513006,Intel Core i5
HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.28,11.706175092295874,0,256,1,0,1920,1080,165.6321180513006,Intel Core i5
HP,Ultrabook,14.0,8,Intel HD Graphics 520,Windows,1.54,11.267217235406594,0,512,0,0,1920,1080,157.3505121487356,Intel Core i7
HP,Notebook,15.6,4,Intel HD Graphics 400,Others/No OS/Linux,1.86,9.67600459962282,0,128,0,0,1366,768,100.45466986113651,Other Intel Processor
Asus,Gaming,15.6,16,Nvidia GeForce GTX 1060,Windows,2.1,11.52464373704442,1,128,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,17.3,8,AMD Radeon R7 M445,Others/No OS/Linux,2.83,10.738290533164013,1,0,0,0,1920,1080,127.33567457123111,Intel Core i7
Lenovo,Ultrabook,14.0,8,Nvidia GeForce GT 940MX,Windows,1.96,11.526747893528283,0,256,0,1,1920,1080,157.3505121487356,Intel Core i7
Asus,Notebook,15.6,8,Nvidia GeForce GTX 930MX,Windows,2.3,10.643789274649537,0,256,0,1,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows,1.9,10.826745953725876,0,128,0,0,1920,1080,141.21199808219862,Intel Core i5
Asus,Notebook,15.6,4,Intel HD Graphics 505,Windows,2.0,10.082583913974387,1,0,0,0,1366,768,100.45466986113651,Other Intel Processor
HP,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.28,11.822932862391923,0,256,1,0,1920,1080,165.6321180513006,Intel Core i7
Dell,Notebook,13.3,8,Intel HD Graphics 520,Windows,1.62,10.450993742936223,1,0,1,0,1920,1080,165.6321180513006,Intel Core i5
Lenovo,Notebook,15.6,4,Intel HD Graphics 520,Others/No OS/Linux,2.2,10.126163794678414,1,0,0,0,1920,1080,141.21199808219862,Intel Core i3
Lenovo,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.3,10.7215735450074,1,0,0,1,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,15.6,8,AMD Radeon R7 M465,Windows,1.84,11.18267988243989,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
Toshiba,Notebook,13.3,4,Intel HD Graphics 620,Windows,1.05,11.134075023561454,0,128,0,0,1920,1080,165.6321180513006,Intel Core i5
Lenovo,Gaming,15.6,8,Nvidia GeForce GTX 1050,Others/No OS/Linux,2.5,10.900173422280695,1,0,0,1,1920,1080,141.21199808219862,Intel Core i5
Dell,Ultrabook,13.3,16,Intel Iris Plus Graphics 640,Windows,1.29,11.68979217108122,0,512,1,0,3200,1800,276.053530085501,Intel Core i7
HP,Notebook,15.6,4,Intel HD Graphics 520,Windows,2.07,10.78900562574303,500,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Toshiba,Ultrabook,13.3,8,Intel HD Graphics 520,Windows,1.2,10.974070668482735,0,256,0,0,1366,768,117.82653006268643,Intel Core i5
Lenovo,2 in 1 Convertible,13.3,8,Intel HD Graphics 620,Windows,1.37,11.551145677789926,0,256,1,1,1920,1080,165.6321180513006,Intel Core i7
Acer,Notebook,14.0,8,Intel HD Graphics 620,Windows,1.56,10.780175546294757,0,256,0,1,1920,1080,157.3505121487356,Intel Core i5
Dell,Workstation,15.6,8,Nvidia Quadro M620,Windows,2.23,11.458805442305984,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.38,10.9368570721423,500,0,0,0,1366,768,100.45466986113651,Intel Core i5
Lenovo,Notebook,15.6,4,AMD Radeon R5 M430,Others/No OS/Linux,2.2,10.147261623643049,1,0,0,0,1920,1080,141.21199808219862,Intel Core i3
Toshiba,Notebook,15.6,8,Intel HD Graphics 620,Windows,2.0,11.211180167298883,0,256,0,1,1920,1080,141.21199808219862,Intel Core i7
Lenovo,Notebook,13.3,4,Intel HD Graphics 620,Windows,1.44,10.575431525444971,0,180,0,1,1920,1080,165.6321180513006,Intel Core i3
Samsung,Ultrabook,15.0,16,Nvidia GeForce 940MX,Windows,1.23,11.49796125761926,0,256,0,0,1920,1080,146.86047800548656,Intel Core i7
Dell,Ultrabook,12.5,8,Intel HD Graphics 620,Windows,1.6,11.408044834149253,0,256,0,0,1920,1080,176.23257360658386,Intel Core i7
Asus,Notebook,15.6,4,Intel HD Graphics 505,Others/No OS/Linux,2.0,9.964497380151283,1,0,0,0,1366,768,100.45466986113651,Other Intel Processor
Xiaomi,Ultrabook,13.3,8,Nvidia GeForce 940MX,Windows,1.28,10.816107555520821,0,256,0,1,1920,1080,165.6321180513006,Intel Core i5
Dell,Notebook,15.6,4,Nvidia GeForce 940MX,Windows,2.18,10.79174911168878,1,128,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,Notebook,15.6,4,Intel HD Graphics 620,Windows,2.04,10.70777173269934,0,256,0,0,1920,1080,141.21199808219862,Intel Core i5
HP,2 in 1 Convertible,13.3,4,Intel HD Graphics 620,Windows,1.28,11.41394455627644,0,256,1,0,1920,1080,165.6321180513006,Intel Core i5
HP,2 in 1 Convertible,15.6,4,Intel HD Graphics 620,Windows,2.3,10.504687851059666,500,0,1,0,1366,768,100.45466986113651,Intel Core i5
Asus,Notebook,14.1,4,Intel HD Graphics 500,Windows,1.65,9.827763506006608,0,32,0,0,1366,768,111.1413368676404,Other Intel Processor
Lenovo,Notebook,15.6,8,Nvidia GeForce 940MX,Windows,2.2,10.481345086360362,1,0,0,1,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,15.6,4,Intel HD Graphics,Windows,2.2,9.88635767027266,500,0,0,0,1366,768,100.45466986113651,Other Intel Processor
HP,2 in 1 Convertible,13.3,4,Intel HD Graphics 620,Windows,1.28,11.470547260182666,0,256,1,0,1920,1080,165.6321180513006,Intel Core i5
Dell,Notebook,15.6,4,AMD Radeon R5 M420X,Others/No OS/Linux,2.18,10.09739572450197,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Asus,Gaming,17.3,12,Nvidia GeForce GTX 1050,Windows,2.2,11.198054049689478,1,128,0,0,1920,1080,127.33567457123111,Intel Core i5
Acer,Netbook,11.6,4,Intel HD Graphics 400,Others/No OS/Linux,1.25,9.669293165034833,0,32,0,1,1366,768,135.0942111925629,Other Intel Processor
Lenovo,Notebook,17.3,4,AMD Radeon R3,Windows,2.8,9.913097231314559,500,0,0,0,1600,900,106.11306214269258,AMD Processor
HP,Notebook,14.0,4,Intel HD Graphics 620,Windows,1.95,11.118388427393754,0,128,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,2 in 1 Convertible,13.3,16,Intel HD Graphics 620,Windows,1.42,11.219074000897615,0,256,1,0,3200,1800,276.053530085501,Intel Core i7
Samsung,Ultrabook,15.0,8,Intel HD Graphics 620,Windows,1.17,11.413356147904066,0,256,0,0,1920,1080,146.86047800548656,Intel Core i7
Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows,1.32,11.470547260182666,0,256,0,1,1920,1080,157.3505121487356,Intel Core i5
MSI,Gaming,17.3,16,Nvidia GeForce GTX 1060,Windows,2.43,11.857498515504203,2,512,0,1,3840,2160,254.67134914246222,Intel Core i7
Toshiba,Notebook,13.3,8,Intel HD Graphics 620,Windows,1.05,11.271974295006054,0,256,0,0,1920,1080,165.6321180513006,Intel Core i5
Dell,Gaming,15.6,8,Nvidia GeForce GTX 1050Ti,Others/No OS/Linux,2.62,10.809669765045973,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,8,Nvidia GeForce 930MX,Windows,2.04,10.777955789556444,1,0,0,0,1920,1080,141.21199808219862,Intel Core i7
Dell,Notebook,15.6,4,AMD Radeon R5 M420X,Windows,2.18,10.395555954379276,1,0,0,0,1366,768,100.45466986113651,Intel Core i3
Dell,Notebook,15.6,8,Intel HD Graphics 620,Windows,1.9,10.816107555520821,500,0,0,0,1920,1080,141.21199808219862,Intel Core i5
Dell,2 in 1 Convertible,13.3,8,Intel HD Graphics 615,Windows,1.24,11.582992127736917,0,512,1,0,3200,1800,276.053530085501,Intel Core i7
Asus,Gaming,17.3,32,Nvidia GeForce GTX 980M,Windows,3.58,11.129394827810977,0,512,0,1,1920,1080,127.33567457123111,Intel Core i7
Dell,2 in 1 Convertible,13.3,16,Intel HD Graphics 615,Windows,1.22,11.383485348791732,0,256,1,0,1920,1080,165.6321180513006,Intel Core i7
Lenovo,Ultrabook,14.0,8,Intel HD Graphics 620,Windows,1.13,11.600668174471034,0,256,0,1,1920,1080,157.3505121487356,Intel Core i7
Lenovo,Notebook,15.6,8,Intel HD Graphics 620,Windows,1.95,11.557785126252114,0,512,0,1,1920,1080,141.21199808219862,Intel Core i5
LG,Ultrabook,15.6,16,Intel HD Graphics 620,Windows,1.08,11.624777346052767,0,512,1,1,1920,1080,141.21199808219862,Intel Core i7
HP,Netbook,12.5,8,Intel HD Graphics 620,Windows,1.26,11.277383368370065,0,512,0,0,1920,1080,176.23257360658386,Intel Core i7
Acer,Notebook,15.6,4,Intel HD Graphics,Others/No OS/Linux,2.2,9.858883414720413,0,16,0,1,1920,1080,141.21199808219862,Other Intel Processor
Lenovo,Notebook,15.6,8,Nvidia GeForce GTX 960M,Windows,2.6,10.646327347078008,1,128,0,1,1920,1080,141.21199808219862,Intel Core i5
LG,Ultrabook,14.0,8,Intel HD Graphics 620,Windows,0.98,11.52464373704442,0,512,1,1,1920,1080,157.3505121487356,Intel Core i7
Dell,Notebook,14.0,8,Intel HD Graphics 620,Windows,1.6,11.06979587215689,0,256,0,0,1920,1080,157.3505121487356,Intel Core i5
HP,Ultrabook,12.5,8,Intel HD Graphics 515,Windows,1.09,12.01471841670537,0,240,1,0,3840,2160,352.4651472131677,Other Intel Processor
Lenovo,Notebook,15.6,6,Nvidia GeForce 940MX,Windows,2.2,10.646327347078008,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
HP,Notebook,15.6,8,Nvidia GeForce 930MX,Windows,2.04,10.902128245864017,0,256,0,0,1920,1080,141.21199808219862,Intel Core i7
